0,49.6627904714
2,37.1503803369
4,27.7904467857
6,20.7887296794
8,15.5510811245
10,11.6330475953
12,8.7021547386
14,6.50969444603
16,4.86962011733
18,3.64275921919
20,2.72500345835
22,2.03847441677
24,1.52491498729
26,1.14074582381
28,0.853367308887
30,0.63839323317
32,0.477581443733
34,0.357285861412
36,0.267298509263
38,0.199983289613
40,0.149628004251
42,0.111959631821
44,0.0837817301119
46,0.0627031941006
48,0.0469353528695
50,0.0351401875432
52,0.0263167904126
54,0.019716430454
56,0.0147790179203
58,0.0110855765502
60,0.00832269030956
62,0.00625590770381
64,0.00470984682134
66,0.00355331287063
68,0.00268816532417
70,0.00204098996309
72,0.00155686913342
74,0.00119472157369
76,0.000923816363727
78,0.000721165176892
80,0.000569571549251
82,0.000456171631391
84,0.000371342594902
86,0.00030788606365
88,0.000260417277899
90,0.000224908157306
92,0.000198345488273
94,0.000178475230312
96,0.000163611243905
98,0.000152492208997
100,0.000144174592585
102,0.000137952582909
104,0.000133298196065
106,0.00012981647263
108,0.000127211962417
110,0.000125263653317
112,0.000123806216779
114,0.000122715978447
116,0.000121900423471
118,0.000121290345933
120,0.000120833976203
122,0.00012049258791
124,0.000120237211711
126,0.000120046177032
128,0.000119903273157
130,0.000119796373626
132,0.000119716407216
134,0.000119656588183
136,0.000119611840435
138,0.000119578366792
140,0.000119553326766
142,0.000119534595525
144,0.000119520583582
146,0.00011951010192
148,0.000119502261091
150,0.000119496395744
152,0.000119492008159
154,0.000119488726017
156,0.000119486270805
158,0.000119484434178
160,0.000119483060285
162,0.000119482032542
164,0.000119481263737
166,0.000119480688631
168,0.000119480258422
170,0.000119479936603
